n,alpha,c,seed,algo,loss,time,lr,iters,mse
50,20.0,0.8,7,gd,6.332080042595334e-13,0.1022651195526123,0.01,500,1.2664160085190667e-14
50,1.0,0.2,7,gd,4.8636369705200195,0.2244415283203125,0.005,1000,0.09727273941040039
50,20.0,0.2,7,gd,0.08921308070421219,0.11882376670837402,0.001,500,0.0017842616140842438
50,1.0,0.8,7,gd,4.805790901184082,0.21115422248840332,0.001,1000,0.09611581802368165
50,1.0,0.5,7,gd,15.33016300201416,0.23543787002563477,0.001,1000,0.3066032600402832
50,5.0,0.5,7,gd,0.2877231240272522,0.19782686233520508,0.01,1000,0.005754462480545044
50,1.0,0.5,7,gd,7.126847267150879,0.21530675888061523,0.01,1000,0.14253694534301758
50,20.0,0.5,7,gd,49.99444580078125,0.10701298713684082,0.01,500,0.999888916015625
50,1.0,0.2,7,gd,4.805790901184082,0.22742605209350586,0.01,1000,0.09611581802368165
50,20.0,0.8,7,gd,6.332080042595334e-13,0.11650800704956055,0.001,500,1.2664160085190667e-14
50,20.0,0.2,7,gd,0.013797223567962646,0.11406660079956055,0.005,500,0.0002759444713592529
50,20.0,0.5,7,gd,49.9950065612793,0.0973358154296875,0.005,500,0.999900131225586
50,1.0,0.95,7,gd,3.8888373374938965,0.23250222206115723,0.005,1000,0.07777674674987793
50,20.0,0.95,7,gd,1.5695663449432034e-15,0.11832022666931152,0.001,500,3.139132689886407e-17
50,20.0,0.8,7,gd,6.332080042595334e-13,0.11099934577941895,0.005,500,1.2664160085190667e-14
50,1.0,0.5,7,gd,7.126847267150879,0.23209691047668457,0.005,1000,0.14253694534301758
50,1.0,0.8,7,gd,4.805790901184082,0.22558069229125977,0.01,1000,0.09611581802368165
50,1.0,0.8,7,gd,4.805790901184082,0.22850561141967773,0.005,1000,0.09611581802368165
50,5.0,0.2,7,gd,0.9028115272521973,0.2145092487335205,0.001,1000,0.018056230545043947
50,1.0,0.95,7,gd,3.8888373374938965,0.2253408432006836,0.001,1000,0.07777674674987793
50,20.0,0.5,7,gd,49.99536895751953,0.12095093727111816,0.001,500,0.9999073791503906
50,1.0,0.2,8,gd,13.355507850646973,0.10848140716552734,0.001,500,0.26711015701293944
50,20.0,0.95,7,gd,1.5695663449432034e-15,0.1136775016784668,0.01,500,3.139132689886407e-17
50,5.0,0.2,7,gd,0.058074045926332474,0.21645140647888184,0.01,1000,0.0011614809185266494
50,1.0,0.2,8,gd,4.862045764923096,0.10079741477966309,0.01,500,0.09724091529846192
50,1.0,0.2,8,gd,8.190136909484863,0.1088860034942627,0.005,500,0.16380273818969726
50,20.0,0.95,7,gd,1.5695663449432034e-15,0.1209874153137207,0.005,500,3.139132689886407e-17
50,20.0,0.8,6,gd,6.332080042595334e-13,0.23132991790771484,0.005,1000,1.2664160085190667e-14
50,1.0,0.5,8,gd,7.126848220825195,0.11095881462097168,0.01,500,0.1425369644165039
50,5.0,0.2,7,gd,0.1251777559518814,0.230452299118042,0.005,1000,0.002503555119037628
50,5.0,0.95,7,gd,0.0036786627024412155,0.20420145988464355,0.005,1000,7.35732540488243e-05
50,1.0,0.5,8,gd,7.126848220825195,0.11243033409118652,0.001,500,0.1425369644165039
50,5.0,0.5,7,gd,1.475856900215149,0.2285313606262207,0.001,1000,0.02951713800430298
50,5.0,0.95,7,gd,0.0036786627024412155,0.21068239212036133,0.001,1000,7.35732540488243e-05
50,1.0,0.8,8,gd,4.805790901184082,0.0974280834197998,0.01,500,0.09611581802368165
50,1.0,0.8,8,gd,4.805790901184082,0.1089015007019043,0.001,500,0.09611581802368165
50,1.0,0.5,8,gd,7.126848220825195,0.1187586784362793,0.005,500,0.1425369644165039
50,5.0,0.8,7,gd,0.01617518812417984,0.22935962677001953,0.001,1000,0.0003235037624835968
50,5.0,0.8,7,gd,0.01617518812417984,0.22275733947753906,0.01,1000,0.0003235037624835968
50,1.0,0.95,8,gd,3.8888373374938965,0.10372757911682129,0.01,500,0.07777674674987793
50,1.0,0.8,8,gd,4.805790901184082,0.1116170883178711,0.005,500,0.09611581802368165
50,5.0,0.2,8,gd,2.412879705429077,0.09911155700683594,0.001,500,0.04825759410858154
50,5.0,0.95,7,gd,0.0036786627024412155,0.24480128288269043,0.01,1000,7.35732540488243e-05
50,5.0,0.5,7,gd,0.2877231240272522,0.2259836196899414,0.005,1000,0.005754462480545044
50,5.0,0.8,7,gd,0.01617518812417984,0.23476648330688477,0.005,1000,0.0003235037624835968
50,10.0,0.2,7,gd,0.1697743833065033,0.22686457633972168,0.001,1000,0.003395487666130066
50,10.0,0.5,7,gd,0.014593360014259815,0.210160493850708,0.01,1000,0.0002918672002851963
50,1.0,0.95,8,gd,3.8888373374938965,0.11303257942199707,0.001,500,0.07777674674987793
50,10.0,0.2,7,gd,0.013432721607387066,0.21928858757019043,0.01,1000,0.0002686544321477413
50,5.0,0.5,8,gd,0.2877231240272522,0.11816287040710449,0.001,500,0.005754462480545044
50,1.0,0.95,8,gd,3.8888373374938965,0.11287856101989746,0.005,500,0.07777674674987793
50,10.0,0.5,7,gd,1.1858737468719482,0.21844768524169922,0.001,1000,0.023717474937438966
50,10.0,0.2,7,gd,0.02789297141134739,0.2319047451019287,0.005,1000,0.0005578594282269478
50,5.0,0.2,8,gd,0.2802855968475342,0.11278009414672852,0.005,500,0.005605711936950684
50,10.0,0.5,7,gd,0.03325091674923897,0.22283601760864258,0.005,1000,0.0006650183349847794
50,5.0,0.2,8,gd,0.12488698959350586,0.10966730117797852,0.01,500,0.0024977397918701173
50,5.0,0.5,8,gd,0.2877231240272522,0.09963583946228027,0.01,500,0.005754462480545044
50,5.0,0.5,8,gd,0.2877231240272522,0.10628867149353027,0.005,500,0.005754462480545044
50,10.0,0.95,7,gd,2.8009785069116333e-07,0.23328065872192383,0.01,1000,5.6019570138232665e-09
50,10.0,0.8,7,gd,5.622985554509796e-06,0.22908759117126465,0.005,1000,1.1245971109019592e-07
50,20.0,0.2,7,gd,0.006650186143815517,0.23107409477233887,0.005,1000,0.00013300372287631035
50,20.0,0.2,7,gd,0.03821244463324547,0.2179126739501953,0.001,1000,0.0007642488926649094
50,5.0,0.8,8,gd,0.01617518812417984,0.11256194114685059,0.001,500,0.0003235037624835968
50,10.0,0.8,7,gd,5.622985554509796e-06,0.22896742820739746,0.01,1000,1.1245971109019592e-07
50,20.0,0.5,7,gd,49.99444580078125,0.20744109153747559,0.005,1000,0.999888916015625
50,10.0,0.8,7,gd,5.622985554509796e-06,0.23767352104187012,0.001,1000,1.1245971109019592e-07
50,5.0,0.8,8,gd,0.01617518812417984,0.11580204963684082,0.005,500,0.0003235037624835968
50,10.0,0.95,7,gd,2.8009785069116333e-07,0.23074746131896973,0.005,1000,5.6019570138232665e-09
50,5.0,0.95,8,gd,0.0036786627024412155,0.10264015197753906,0.01,500,7.35732540488243e-05
50,10.0,0.2,8,gd,0.027816032990813255,0.11656880378723145,0.01,500,0.0005563206598162651
50,10.0,0.95,7,gd,2.8009785069116333e-07,0.23717546463012695,0.001,1000,5.6019570138232665e-09
50,5.0,0.8,8,gd,0.01617518812417984,0.11289286613464355,0.01,500,0.0003235037624835968
50,10.0,0.2,8,gd,0.05902492627501488,0.10653877258300781,0.005,500,0.0011804985255002975
50,5.0,0.95,8,gd,0.0036786627024412155,0.1169435977935791,0.001,500,7.35732540488243e-05
50,20.0,0.2,7,gd,0.0032480184454470873,0.2361006736755371,0.01,1000,6.496036890894174e-05
50,10.0,0.2,8,gd,0.41058534383773804,0.11669373512268066,0.001,500,0.00821170687675476
50,20.0,0.8,7,gd,6.332080042595334e-13,0.22183537483215332,0.001,1000,1.2664160085190667e-14
50,20.0,0.5,7,gd,49.99287414550781,0.22762227058410645,0.01,1000,0.9998574829101563
50,10.0,0.5,8,gd,0.0022397125139832497,0.0985879898071289,0.005,500,4.479425027966499e-05
50,20.0,0.95,7,gd,1.5695663449432034e-15,0.21975183486938477,0.005,1000,3.139132689886407e-17
50,10.0,0.8,8,gd,5.622985554509796e-06,0.10297393798828125,0.01,500,1.1245971109019592e-07
50,20.0,0.5,7,gd,49.99529266357422,0.22633957862854004,0.001,1000,0.9999058532714844
50,20.0,0.8,7,gd,6.332080042595334e-13,0.22758722305297852,0.01,1000,1.2664160085190667e-14
50,10.0,0.95,8,gd,2.8009785069116333e-07,0.1211705207824707,0.001,500,5.6019570138232665e-09
50,10.0,0.8,8,gd,5.622985554509796e-06,0.11979365348815918,0.001,500,1.1245971109019592e-07
50,20.0,0.2,8,gd,0.08921308070421219,0.1183156967163086,0.001,500,0.0017842616140842438
50,5.0,0.95,8,gd,0.0036786627024412155,0.12117314338684082,0.005,500,7.35732540488243e-05
50,10.0,0.5,8,gd,0.0022397125139832497,0.11696529388427734,0.001,500,4.479425027966499e-05
50,10.0,0.8,8,gd,5.622985554509796e-06,0.12100815773010254,0.005,500,1.1245971109019592e-07
50,20.0,0.8,7,gd,6.332080042595334e-13,0.2324671745300293,0.005,1000,1.2664160085190667e-14
50,20.0,0.95,7,gd,1.5695663449432034e-15,0.22555780410766602,0.01,1000,3.139132689886407e-17
50,20.0,0.2,8,gd,0.013797223567962646,0.10802602767944336,0.005,500,0.0002759444713592529
50,20.0,0.95,7,gd,1.5695663449432034e-15,0.2428441047668457,0.001,1000,3.139132689886407e-17
50,1.0,0.2,8,gd,11.787076950073242,0.2322235107421875,0.001,1000,0.23574153900146486
50,1.0,0.2,8,gd,4.805790901184082,0.22218108177185059,0.01,1000,0.09611581802368165
50,1.0,0.2,8,gd,4.8636369705200195,0.22619915008544922,0.005,1000,0.09727273941040039
50,10.0,0.95,8,gd,2.8009785069116333e-07,0.12140011787414551,0.005,500,5.6019570138232665e-09
50,10.0,0.5,8,gd,0.0022397125139832497,0.12476944923400879,0.01,500,4.479425027966499e-05
50,20.0,0.5,8,gd,1.030483431918583e-07,0.11685848236083984,0.001,500,2.0609668638371658e-09
50,20.0,0.5,8,gd,1.030483431918583e-07,0.11326313018798828,0.01,500,2.0609668638371658e-09
50,10.0,0.95,8,gd,2.8009785069116333e-07,0.1277923583984375,0.01,500,5.6019570138232665e-09
50,20.0,0.2,8,gd,0.006631638389080763,0.12064576148986816,0.01,500,0.00013263276778161526
50,1.0,0.5,8,gd,7.126848220825195,0.22918462753295898,0.005,1000,0.1425369644165039
50,1.0,0.8,8,gd,4.805790901184082,0.21460962295532227,0.01,1000,0.09611581802368165
50,20.0,0.5,8,gd,1.030483431918583e-07,0.12389254570007324,0.005,500,2.0609668638371658e-09
50,5.0,0.2,8,gd,0.058074045926332474,0.19898152351379395,0.01,1000,0.0011614809185266494
50,20.0,0.8,8,gd,6.332080042595334e-13,0.11974763870239258,0.001,500,1.2664160085190667e-14
50,1.0,0.5,8,gd,7.126848220825195,0.23650431632995605,0.001,1000,0.1425369644165039
50,1.0,0.8,8,gd,4.805790901184082,0.2277672290802002,0.001,1000,0.09611581802368165
50,1.0,0.5,8,gd,7.126848220825195,0.2351088523864746,0.01,1000,0.1425369644165039
50,20.0,0.8,8,gd,6.332080042595334e-13,0.12067365646362305,0.01,500,1.2664160085190667e-14
50,20.0,0.8,8,gd,6.332080042595334e-13,0.12145185470581055,0.005,500,1.2664160085190667e-14
50,20.0,0.95,8,gd,1.5695663449432034e-15,0.11411857604980469,0.01,500,3.139132689886407e-17
50,5.0,0.5,8,gd,0.2877231240272522,0.20360755920410156,0.005,1000,0.005754462480545044
50,5.0,0.5,8,gd,0.2877231240272522,0.2002866268157959,0.01,1000,0.005754462480545044
50,1.0,0.2,9,gd,8.190136909484863,0.10967111587524414,0.005,500,0.16380273818969726
50,5.0,0.2,8,gd,0.1251777559518814,0.2171187400817871,0.005,1000,0.002503555119037628
50,20.0,0.95,8,gd,1.5695663449432034e-15,0.11977577209472656,0.005,500,3.139132689886407e-17
50,20.0,0.95,8,gd,1.5695663449432034e-15,0.1252422332763672,0.001,500,3.139132689886407e-17
50,5.0,0.2,8,gd,0.9028115272521973,0.2225627899169922,0.001,1000,0.018056230545043947
50,1.0,0.5,9,gd,7.126848220825195,0.10862421989440918,0.001,500,0.1425369644165039
50,1.0,0.95,8,gd,3.8888373374938965,0.22852230072021484,0.005,1000,0.07777674674987793
50,5.0,0.5,8,gd,0.2877231240272522,0.21407723426818848,0.001,1000,0.005754462480545044
50,1.0,0.2,9,gd,13.355507850646973,0.1250593662261963,0.001,500,0.26711015701293944
50,1.0,0.95,8,gd,3.8888373374938965,0.238602876663208,0.001,1000,0.07777674674987793
50,1.0,0.2,9,gd,4.862045764923096,0.11889481544494629,0.01,500,0.09724091529846192
50,1.0,0.95,8,gd,3.8888373374938965,0.23802661895751953,0.01,1000,0.07777674674987793
50,5.0,0.95,8,gd,0.0036786627024412155,0.20238113403320312,0.01,1000,7.35732540488243e-05
50,1.0,0.8,8,gd,4.805790901184082,0.2349381446838379,0.005,1000,0.09611581802368165
50,1.0,0.5,9,gd,7.126848220825195,0.11782002449035645,0.005,500,0.1425369644165039
50,1.0,0.5,9,gd,7.126848220825195,0.11836099624633789,0.01,500,0.1425369644165039
50,1.0,0.8,9,gd,4.805790901184082,0.11754202842712402,0.001,500,0.09611581802368165
50,1.0,0.8,9,gd,4.805790901184082,0.11511731147766113,0.005,500,0.09611581802368165
50,1.0,0.95,9,gd,3.8888373374938965,0.10526037216186523,0.005,500,0.07777674674987793
50,5.0,0.8,8,gd,0.01617518812417984,0.2305138111114502,0.005,1000,0.0003235037624835968
50,1.0,0.8,9,gd,4.805790901184082,0.1185917854309082,0.01,500,0.09611581802368165
50,5.0,0.95,8,gd,0.0036786627024412155,0.2274622917175293,0.001,1000,7.35732540488243e-05
50,10.0,0.2,8,gd,0.02789297141134739,0.22012901306152344,0.005,1000,0.0005578594282269478
50,5.0,0.8,8,gd,0.01617518812417984,0.2407383918762207,0.001,1000,0.0003235037624835968
50,5.0,0.5,9,gd,0.2877231240272522,0.11589288711547852,0.001,500,0.005754462480545044
50,5.0,0.2,9,gd,0.12488698959350586,0.10844659805297852,0.01,500,0.0024977397918701173
50,10.0,0.95,8,gd,2.8009785069116333e-07,0.21491050720214844,0.001,1000,5.6019570138232665e-09
50,5.0,0.95,8,gd,0.0036786627024412155,0.23159360885620117,0.005,1000,7.35732540488243e-05
50,10.0,0.8,8,gd,5.622985554509796e-06,0.2140645980834961,0.001,1000,1.1245971109019592e-07
50,10.0,0.5,8,gd,0.0022397125139832497,0.21584796905517578,0.01,1000,4.479425027966499e-05
50,10.0,0.2,8,gd,0.1697743833065033,0.22858405113220215,0.001,1000,0.003395487666130066
50,5.0,0.2,9,gd,2.412879705429077,0.11949515342712402,0.001,500,0.04825759410858154
50,5.0,0.8,8,gd,0.01617518812417984,0.23734569549560547,0.01,1000,0.0003235037624835968
50,5.0,0.8,9,gd,0.01617518812417984,0.09979510307312012,0.001,500,0.0003235037624835968
50,10.0,0.95,8,gd,2.8009785069116333e-07,0.22080755233764648,0.005,1000,5.6019570138232665e-09
50,10.0,0.2,8,gd,0.013432721607387066,0.23020005226135254,0.01,1000,0.0002686544321477413
50,5.0,0.2,9,gd,0.2802855968475342,0.11880636215209961,0.005,500,0.005605711936950684
50,1.0,0.95,9,gd,3.8888373374938965,0.11412835121154785,0.001,500,0.07777674674987793
50,10.0,0.8,8,gd,5.622985554509796e-06,0.2150130271911621,0.01,1000,1.1245971109019592e-07
50,1.0,0.95,9,gd,3.8888373374938965,0.1106712818145752,0.01,500,0.07777674674987793
50,20.0,0.2,8,gd,0.03821244463324547,0.2051384449005127,0.001,1000,0.0007642488926649094
50,20.0,0.5,8,gd,1.030483431918583e-07,0.21940994262695312,0.001,1000,2.0609668638371658e-09
50,5.0,0.5,9,gd,0.2877231240272522,0.11210751533508301,0.005,500,0.005754462480545044
50,10.0,0.5,8,gd,0.0022397125139832497,0.23653221130371094,0.005,1000,4.479425027966499e-05
50,10.0,0.2,9,gd,0.41058534383773804,0.11652541160583496,0.001,500,0.00821170687675476
50,5.0,0.5,9,gd,0.2877231240272522,0.11942601203918457,0.01,500,0.005754462480545044
50,10.0,0.95,8,gd,2.8009785069116333e-07,0.21926259994506836,0.01,1000,5.6019570138232665e-09
50,5.0,0.95,9,gd,0.0036786627024412155,0.10951542854309082,0.001,500,7.35732540488243e-05
50,5.0,0.8,9,gd,0.01617518812417984,0.11776423454284668,0.005,500,0.0003235037624835968
50,10.0,0.5,8,gd,0.0022397125139832497,0.23421955108642578,0.001,1000,4.479425027966499e-05
50,5.0,0.8,9,gd,0.01617518812417984,0.12139320373535156,0.01,500,0.0003235037624835968
50,5.0,0.95,9,gd,0.0036786627024412155,0.10956764221191406,0.01,500,7.35732540488243e-05
50,10.0,0.8,8,gd,5.622985554509796e-06,0.23713994026184082,0.005,1000,1.1245971109019592e-07
50,20.0,0.2,8,gd,0.006650186143815517,0.24315309524536133,0.005,1000,0.00013300372287631035
50,5.0,0.95,9,gd,0.0036786627024412155,0.11638569831848145,0.005,500,7.35732540488243e-05
50,20.0,0.8,8,gd,6.332080042595334e-13,0.21666264533996582,0.005,1000,1.2664160085190667e-14
50,20.0,0.8,8,gd,6.332080042595334e-13,0.21391963958740234,0.01,1000,1.2664160085190667e-14
50,20.0,0.8,8,gd,6.332080042595334e-13,0.2218024730682373,0.001,1000,1.2664160085190667e-14
50,20.0,0.5,8,gd,1.030483431918583e-07,0.22523117065429688,0.01,1000,2.0609668638371658e-09
50,20.0,0.95,8,gd,1.5695663449432034e-15,0.21137475967407227,0.01,1000,3.139132689886407e-17
50,10.0,0.2,9,gd,0.027816032990813255,0.10601687431335449,0.01,500,0.0005563206598162651
50,10.0,0.8,9,gd,5.622985554509796e-06,0.09953093528747559,0.001,500,1.1245971109019592e-07
50,20.0,0.2,8,gd,0.0032480184454470873,0.22206783294677734,0.01,1000,6.496036890894174e-05
50,20.0,0.5,9,gd,1.030483431918583e-07,0.09142279624938965,0.001,500,2.0609668638371658e-09
50,10.0,0.5,9,gd,0.0022397125139832497,0.10816574096679688,0.005,500,4.479425027966499e-05
50,10.0,0.95,9,gd,2.8009785069116333e-07,0.10752367973327637,0.005,500,5.6019570138232665e-09
50,10.0,0.2,9,gd,0.05902492627501488,0.12029266357421875,0.005,500,0.0011804985255002975
50,10.0,0.5,9,gd,0.0022397125139832497,0.10764169692993164,0.01,500,4.479425027966499e-05
50,10.0,0.5,9,gd,0.0022397125139832497,0.1131141185760498,0.001,500,4.479425027966499e-05
50,1.0,0.2,9,gd,4.8636369705200195,0.21165895462036133,0.005,1000,0.09727273941040039
50,10.0,0.8,9,gd,5.622985554509796e-06,0.1003885269165039,0.005,500,1.1245971109019592e-07
50,20.0,0.95,8,gd,1.5695663449432034e-15,0.22726202011108398,0.005,1000,3.139132689886407e-17
50,20.0,0.5,8,gd,1.030483431918583e-07,0.23134827613830566,0.005,1000,2.0609668638371658e-09
50,20.0,0.95,8,gd,1.5695663449432034e-15,0.2357349395751953,0.001,1000,3.139132689886407e-17
50,1.0,0.2,9,gd,11.787076950073242,0.2336437702178955,0.001,1000,0.23574153900146486
50,10.0,0.8,9,gd,5.622985554509796e-06,0.11665749549865723,0.01,500,1.1245971109019592e-07
50,10.0,0.95,9,gd,2.8009785069116333e-07,0.11692523956298828,0.001,500,5.6019570138232665e-09
50,1.0,0.2,9,gd,4.805790901184082,0.23408770561218262,0.01,1000,0.09611581802368165
50,1.0,0.5,9,gd,7.126848220825195,0.22134780883789062,0.005,1000,0.1425369644165039
50,10.0,0.95,9,gd,2.8009785069116333e-07,0.11957931518554688,0.01,500,5.6019570138232665e-09
50,1.0,0.95,9,gd,3.8888373374938965,0.22804665565490723,0.001,1000,0.07777674674987793
50,20.0,0.8,9,gd,6.332080042595334e-13,0.09678220748901367,0.001,500,1.2664160085190667e-14
50,1.0,0.8,9,gd,4.805790901184082,0.22330164909362793,0.001,1000,0.09611581802368165
50,20.0,0.2,9,gd,0.013797223567962646,0.11373519897460938,0.005,500,0.0002759444713592529
50,20.0,0.8,9,gd,6.332080042595334e-13,0.09464287757873535,0.01,500,1.2664160085190667e-14
50,1.0,0.8,9,gd,4.805790901184082,0.22095203399658203,0.005,1000,0.09611581802368165
50,20.0,0.8,9,gd,6.332080042595334e-13,0.10181617736816406,0.005,500,1.2664160085190667e-14
50,1.0,0.5,9,gd,7.126848220825195,0.23876523971557617,0.001,1000,0.1425369644165039
50,1.0,0.8,9,gd,4.805790901184082,0.21695232391357422,0.01,1000,0.09611581802368165
50,20.0,0.95,9,gd,1.5695663449432034e-15,0.11889815330505371,0.005,500,3.139132689886407e-17
50,20.0,0.5,9,gd,1.030483431918583e-07,0.11512637138366699,0.005,500,2.0609668638371658e-09
50,1.0,0.5,9,gd,7.126848220825195,0.23649120330810547,0.01,1000,0.1425369644165039
50,20.0,0.5,9,gd,1.030483431918583e-07,0.11293935775756836,0.01,500,2.0609668638371658e-09
50,20.0,0.2,9,gd,0.006631638389080763,0.1059274673461914,0.01,500,0.00013263276778161526
50,1.0,0.95,9,gd,3.8888373374938965,0.22580814361572266,0.01,1000,0.07777674674987793
50,20.0,0.2,9,gd,0.08921308070421219,0.1177978515625,0.001,500,0.0017842616140842438
50,20.0,0.95,9,gd,1.5695663449432034e-15,0.10875368118286133,0.01,500,3.139132689886407e-17
50,5.0,0.5,9,gd,0.2877231240272522,0.2064495086669922,0.005,1000,0.005754462480545044
50,5.0,0.8,9,gd,0.01617518812417984,0.21663975715637207,0.005,1000,0.0003235037624835968
50,20.0,0.95,9,gd,1.5695663449432034e-15,0.11228585243225098,0.001,500,3.139132689886407e-17
50,1.0,0.95,9,gd,3.8888373374938965,0.23082447052001953,0.005,1000,0.07777674674987793
50,5.0,0.2,9,gd,0.1251777559518814,0.22776579856872559,0.005,1000,0.002503555119037628
50,5.0,0.2,9,gd,0.9028115272521973,0.23578548431396484,0.001,1000,0.018056230545043947
50,5.0,0.5,9,gd,0.2877231240272522,0.2231125831604004,0.001,1000,0.005754462480545044
50,5.0,0.5,9,gd,0.2877231240272522,0.21750879287719727,0.01,1000,0.005754462480545044
100,1.0,0.2,0,gd,16.380273818969727,0.12066435813903809,0.005,500,0.16380273818969726
100,1.0,0.2,0,gd,26.711017608642578,0.1246805191040039,0.001,500,0.2671101760864258
100,1.0,0.5,0,gd,14.25369644165039,0.10346221923828125,0.005,500,0.1425369644165039
100,1.0,0.2,0,gd,9.724090576171875,0.12195944786071777,0.01,500,0.09724090576171875
50,5.0,0.95,9,gd,0.0036786627024412155,0.22763609886169434,0.001,1000,7.35732540488243e-05
50,10.0,0.2,9,gd,0.02789297141134739,0.22762417793273926,0.005,1000,0.0005578594282269478
50,5.0,0.8,9,gd,0.01617518812417984,0.23602938652038574,0.001,1000,0.0003235037624835968
50,5.0,0.8,9,gd,0.01617518812417984,0.23221993446350098,0.01,1000,0.0003235037624835968
50,20.0,0.2,9,gd,0.03821244463324547,0.191239595413208,0.001,1000,0.0007642488926649094
50,5.0,0.95,9,gd,0.0036786627024412155,0.22764015197753906,0.005,1000,7.35732540488243e-05
50,10.0,0.2,9,gd,0.1697743833065033,0.22073650360107422,0.001,1000,0.003395487666130066
50,10.0,0.5,9,gd,0.0022397125139832497,0.20934081077575684,0.001,1000,4.479425027966499e-05
100,1.0,0.95,0,gd,7.777674674987793,0.11202526092529297,0.001,500,0.07777674674987793
100,1.0,0.8,0,gd,9.611581802368164,0.11938142776489258,0.001,500,0.09611581802368165
100,1.0,0.5,0,gd,14.25369644165039,0.12384700775146484,0.01,500,0.1425369644165039
100,1.0,0.8,0,gd,9.611581802368164,0.1162254810333252,0.01,500,0.09611581802368165
50,10.0,0.5,9,gd,0.0022397125139832497,0.21215391159057617,0.01,1000,4.479425027966499e-05
100,5.0,0.5,0,gd,0.5754462480545044,0.12068033218383789,0.005,500,0.005754462480545044
50,10.0,0.95,9,gd,2.8009785069116333e-07,0.19530010223388672,0.005,1000,5.6019570138232665e-09
50,5.0,0.95,9,gd,0.0036786627024412155,0.23826861381530762,0.01,1000,7.35732540488243e-05
50,5.0,0.2,9,gd,0.058074045926332474,0.23808836936950684,0.01,1000,0.0011614809185266494
100,5.0,0.2,0,gd,0.24977393448352814,0.1063547134399414,0.01,500,0.0024977393448352815
100,1.0,0.95,0,gd,7.777674674987793,0.12215328216552734,0.005,500,0.07777674674987793
100,5.0,0.2,0,gd,4.825758934020996,0.11566734313964844,0.001,500,0.04825758934020996
50,10.0,0.5,9,gd,0.0022397125139832497,0.20285916328430176,0.005,1000,4.479425027966499e-05
100,1.0,0.5,0,gd,14.25369644165039,0.12066841125488281,0.001,500,0.1425369644165039
100,5.0,0.8,0,gd,0.03235037624835968,0.10255932807922363,0.01,500,0.0003235037624835968
100,1.0,0.95,0,gd,7.777674674987793,0.12162971496582031,0.01,500,0.07777674674987793
100,5.0,0.2,0,gd,0.5605711936950684,0.11827540397644043,0.005,500,0.005605711936950684
100,5.0,0.95,0,gd,0.007357325404882431,0.12033963203430176,0.001,500,7.35732540488243e-05
100,1.0,0.8,0,gd,9.611581802368164,0.12039422988891602,0.005,500,0.09611581802368165
50,10.0,0.2,9,gd,0.013432721607387066,0.22218108177185059,0.01,1000,0.0002686544321477413
100,10.0,0.2,0,gd,0.11804985255002975,0.1151127815246582,0.005,500,0.0011804985255002975
50,10.0,0.95,9,gd,2.8009785069116333e-07,0.2204878330230713,0.001,1000,5.6019570138232665e-09
100,5.0,0.5,0,gd,0.5754462480545044,0.12281465530395508,0.01,500,0.005754462480545044
50,10.0,0.8,9,gd,5.622985554509796e-06,0.21151971817016602,0.001,1000,1.1245971109019592e-07
100,5.0,0.8,0,gd,0.03235037624835968,0.12186622619628906,0.001,500,0.0003235037624835968
50,20.0,0.2,9,gd,0.006650186143815517,0.21361660957336426,0.005,1000,0.00013300372287631035
50,10.0,0.8,9,gd,5.622985554509796e-06,0.2275857925415039,0.01,1000,1.1245971109019592e-07
50,20.0,0.95,9,gd,1.5695663449432034e-15,0.21429777145385742,0.01,1000,3.139132689886407e-17
50,10.0,0.8,9,gd,5.622985554509796e-06,0.23778247833251953,0.005,1000,1.1245971109019592e-07
100,10.0,0.5,0,gd,0.004479425027966499,0.10414695739746094,0.001,500,4.479425027966499e-05
50,10.0,0.95,9,gd,2.8009785069116333e-07,0.228743314743042,0.01,1000,5.6019570138232665e-09
100,5.0,0.5,0,gd,0.5754462480545044,0.1183619499206543,0.001,500,0.005754462480545044
100,10.0,0.5,0,gd,0.004479425027966499,0.10687637329101562,0.005,500,4.479425027966499e-05
100,5.0,0.95,0,gd,0.007357325404882431,0.12047696113586426,0.005,500,7.35732540488243e-05
100,5.0,0.95,0,gd,0.007357325404882431,0.11899113655090332,0.01,500,7.35732540488243e-05
100,5.0,0.8,0,gd,0.03235037624835968,0.11299657821655273,0.005,500,0.0003235037624835968
50,20.0,0.2,9,gd,0.0032480184454470873,0.22368097305297852,0.01,1000,6.496036890894174e-05
50,20.0,0.8,9,gd,6.332080042595334e-13,0.23420977592468262,0.001,1000,1.2664160085190667e-14
100,10.0,0.2,0,gd,0.8211701512336731,0.12019157409667969,0.001,500,0.00821170151233673
100,10.0,0.95,0,gd,5.601957013823267e-07,0.10095548629760742,0.001,500,5.6019570138232665e-09
50,20.0,0.5,9,gd,1.030483431918583e-07,0.20357680320739746,0.001,1000,2.0609668638371658e-09
100,10.0,0.2,0,gd,0.05563206970691681,0.11956024169921875,0.01,500,0.0005563206970691681
100,10.0,0.5,0,gd,0.004479425027966499,0.12151741981506348,0.01,500,4.479425027966499e-05
50,20.0,0.5,9,gd,1.030483431918583e-07,0.22715067863464355,0.01,1000,2.0609668638371658e-09
100,20.0,0.2,0,gd,0.013263275846838951,0.10547614097595215,0.01,500,0.0001326327584683895
100,10.0,0.8,0,gd,1.1245971109019592e-05,0.12027502059936523,0.005,500,1.1245971109019592e-07
